retailer,retailer_label,channel,external_id,name,brand,packaging,packaging_label,volume_l,pack_count,is_pack,price,currency,price_basis,pfand,price_incl_pfand,price_per_litre,price_per_litre_incl_pfand,bottle_equivalent_price,unit_price,list_price,on_promotion,in_stock,product_type,colour,sweetness,abv,vintage,country,region,grape_varieties,category_path,packaging_evidence,url,image_url,scraped_at
lidl,Lidl,discounter,100336259,"Vino Rosado Tempranillo 3-l-Bag-in-Box trocken, Roséwein 2025",DUMM,bag_in_box,Bag-in-Box,3.0,1,False,4.99,EUR,gross,0.0,4.99,1.66,1.66,1.24,1.66,,False,True,still,rose,trocken,,2025,Spanien,,Tempranillo,Kategorien/Weinwelt/Weinart/Roséwein,bag in box,https://www.lidl.de/p/vino-rosado-tempranillo-3-l-bag-in-box-trocken-rosewein-2025/p100336259,https://www.lidl.de/assets/gcp6a4634698da44808aa95b4a5c0b4f2e0.jpeg,2026-08-14T14:35:22.516601+00:00
lidl,Lidl,discounter,100200049,"CIMAROSA Shiraz 3-l-Bag-in-Box trocken, Roséwein 2025",CIMA,bag_in_box,Bag-in-Box,3.0,1,False,11.99,EUR,gross,0.0,11.99,4.0,4.0,3.0,4.0,,False,True,still,rose,trocken,,2025,Südafrika,,Shiraz,Kategorien/Weinwelt/Weinart/Roséwein,bag in box,https://www.lidl.de/p/cimarosa-shiraz-3-l-bag-in-box-trocken-rosewein-2025/p100200049,https://www.lidl.de/assets/gcp8f3c2f273cf94734bb83a8e03374c2e0.jpg,2026-08-14T14:35:22.518112+00:00
lidl,Lidl,discounter,100388928,"Grand Sud Merlot 3-l-Bag-in-Box trocken, Rotwein 2025",DUMY,bag_in_box,Bag-in-Box,3.0,1,False,9.99,EUR,gross,0.0,9.99,3.33,3.33,2.5,3.33,,False,True,still,rot,trocken,,2025,Frankreich,Languedoc,Merlot,Kategorien/Weinwelt/Weinart/Rotwein,bag in box,https://www.lidl.de/p/grand-sud-merlot-3-l-bag-in-box-trocken-rotwein-2025/p100388928,https://www.lidl.de/assets/gcp26bfdc1bfcd64824bf31492a98067768.jpg,2026-08-14T14:35:22.518850+00:00
lidl,Lidl,discounter,100274756,"CIMAROSA Chardonnay Chile 3-l-Bag-in-Box trocken, Weißwein 2024",CIMA,bag_in_box,Bag-in-Box,3.0,1,False,8.99,EUR,gross,0.0,8.99,3.0,3.0,2.25,3.0,,False,True,still,weiss,trocken,,2024,Chile,,Chardonnay,Kategorien/Weinwelt/Weinart/Weißwein,bag in box,https://www.lidl.de/p/cimarosa-chardonnay-chile-3-l-bag-in-box-trocken-weisswein-2024/p100274756,https://www.lidl.de/assets/gcpf963126f267348f184b66ce692331de0.jpg,2026-08-14T14:35:22.519324+00:00
lidl,Lidl,discounter,100359207,"Vino Tinto Tempranillo Spanien 3,0-l-Bag-in-Box trocken, Rotwein 2025",DUMM,bag_in_box,Bag-in-Box,3.0,1,False,4.99,EUR,gross,0.0,4.99,1.66,1.66,1.24,1.66,,False,True,still,rot,trocken,,2025,Spanien,,Tempranillo,Kategorien/Weinwelt/Weinart/Rotwein,bag in box,https://www.lidl.de/p/vino-tinto-tempranillo-spanien-3-0-l-bag-in-box-trocken-rotwein-2025/p100359207,https://www.lidl.de/assets/gcp872ef413bb2a409fb80172b24cdf7467.jpeg,2026-08-14T14:35:22.519850+00:00
lidl,Lidl,discounter,100248885,"CIMAROSA Cabernet Sauvignon Chile 3-l-Bag-in-Box trocken, Rotwein 2023",CIMA,bag_in_box,Bag-in-Box,3.0,1,False,12.99,EUR,gross,0.0,12.99,4.33,4.33,3.25,4.33,,False,True,still,rot,trocken,,2023,Chile,,Cabernet Sauvignon,Kategorien/Weinwelt/Weinart/Rotwein,bag in box,https://www.lidl.de/p/cimarosa-cabernet-sauvignon-chile-3-l-bag-in-box-trocken-rotwein-2023/p100248885,https://www.lidl.de/assets/gcp078fa5a768e5463eb59620c8119c16bf.jpg,2026-08-14T14:35:22.520328+00:00
lidl,Lidl,discounter,100223797,"CHEVALIER DE FAUVERT Pays d'Oc Merlot IGP 3-l-Bag-in-Box trocken, Rotwein 2023",CHEV,bag_in_box,Bag-in-Box,3.0,1,False,7.99,EUR,gross,0.0,7.99,2.66,2.66,2.0,2.66,,False,True,still,rot,trocken,,2023,Frankreich,,Merlot,Kategorien/Weinwelt/Weinart/Rotwein,bag in box,https://www.lidl.de/p/chevalier-de-fauvert-pays-d-oc-merlot-igp-3-l-bag-in-box-trocken-rotwein-2023/p100223797,https://www.lidl.de/assets/gcp3de3206da3e64438aeddb7bebed64825.jpg,2026-08-14T14:35:22.520938+00:00
lidl,Lidl,discounter,100352773,"Sol & Mar Sangria 3-l-Bag-in-Box 7,0% Vol",DUMM,bag_in_box,Bag-in-Box,3.0,1,False,6.99,EUR,gross,0.0,6.99,2.33,2.33,1.75,2.33,,False,True,sangria,,,7.0,,,,,Kategorien/Weinwelt/Weinart/Rotwein,bag in box,https://www.lidl.de/p/sol-mar-sangria-3-l-bag-in-box-7-0-vol/p100352773,https://www.lidl.de/assets/gcpecbfe6051a5844d0b7a58b4fe9334faf.jpg,2026-08-14T14:35:22.521459+00:00
lidl,Lidl,discounter,100393170,"MAYBACH Riesling QbA 3-l-Bag-in-Box trocken, Weißwein 2025",MACH,bag_in_box,Bag-in-Box,3.0,1,False,9.99,EUR,gross,0.0,9.99,3.33,3.33,2.5,3.33,,False,True,still,weiss,trocken,,2025,Deutschland,,Riesling,Kategorien/Weinwelt/Weinart/Weißwein,bag in box,https://www.lidl.de/p/maybach-riesling-qba-3-l-bag-in-box-trocken-weisswein-2025/p100393170,https://www.lidl.de/assets/gcp09869bd134334ed8ae45069383b14549.jpg,2026-08-14T14:35:22.522200+00:00
lidl,Lidl,discounter,100337413,"Méditerranée Rosé IGP 3-l-Bag-in-Box trocken, Roséwein 2025",DUMM,bag_in_box,Bag-in-Box,3.0,1,False,11.99,EUR,gross,0.0,11.99,4.0,4.0,3.0,4.0,,False,True,still,rose,trocken,,2025,Frankreich,,,Kategorien/Weinwelt/Weinart/Roséwein,bag in box,https://www.lidl.de/p/mediterranee-rose-igp-3-l-bag-in-box-trocken-rosewein-2025/p100337413,https://www.lidl.de/assets/gcpc1d202992aa4404884969bb499305cea.jpg,2026-08-14T14:35:22.522689+00:00
lidl,Lidl,discounter,100396913,"Vino Blanco Airén 3-l-Bag-in-Box halbtrocken, Weißwein 2025",DUMM,bag_in_box,Bag-in-Box,3.0,1,False,4.99,EUR,gross,0.0,4.99,1.66,1.66,1.24,1.66,,False,True,still,weiss,halbtrocken,,2025,Spanien,,Airén,Kategorien/Weinwelt/Weinart/Rotwein,bag in box,https://www.lidl.de/p/vino-blanco-airen-3-l-bag-in-box-halbtrocken-weisswein-2025/p100396913,https://www.lidl.de/assets/gcp2841b93347a74d81b0b0a733f4c7b8d8.jpg,2026-08-14T14:35:22.523176+00:00
lidl,Lidl,discounter,100389306,"GIULIO PASOTTI Pinot Grigio delle Venezie DOC 3-l-Bag-in-Box trocken, Weißwein 2025",PASO,bag_in_box,Bag-in-Box,3.0,1,False,8.49,EUR,gross,0.0,8.49,2.83,2.83,2.12,2.83,,False,True,still,weiss,trocken,,2025,Italien,Venetien,Pinot Grigio,Kategorien/Weinwelt/Weinart/Weißwein,bag in box,https://www.lidl.de/p/giulio-pasotti-pinot-grigio-delle-venezie-doc-3-l-bag-in-box-trocken-weisswein-2025/p100389306,https://www.lidl.de/assets/gcpefb0d914a0bb4635876e16ea35136c25.jpg,2026-08-14T14:35:22.523709+00:00
lidl,Lidl,discounter,100388896,"Grand Sud Chardonnay 3,0-l-Bag-in-Box trocken, Weißwein",DUMY,bag_in_box,Bag-in-Box,3.0,1,False,12.95,EUR,gross,0.0,12.95,4.32,4.32,3.24,4.32,,False,True,still,weiss,trocken,,,Frankreich,,Chardonnay,Kategorien/Weinwelt/Weinart/Weißwein,bag in box,https://www.lidl.de/p/grand-sud-chardonnay-3-0-l-bag-in-box-trocken-weisswein/p100388896,https://www.lidl.de/assets/gcp02179fcc629c40bd9dcbd74bdda780a5.jpg,2026-08-14T14:35:22.524164+00:00
lidl,Lidl,discounter,100310894,"ALMOCREVE Alentejano Vinho Regional 3-l-Bag-in-Box trocken vegan, Rotwein 2023",ALMC,bag_in_box,Bag-in-Box,3.0,1,False,11.99,EUR,gross,0.0,11.99,4.0,4.0,3.0,4.0,,False,True,still,rot,trocken,,2023,Portugal,Alentejano,,Kategorien/Weinwelt/Weinart/Rotwein,bag in box,https://www.lidl.de/p/almocreve-alentejano-vinho-regional-3-l-bag-in-box-trocken-vegan-rotwein-2023/p100310894,https://www.lidl.de/assets/cfe573c309f65c4840f70e1c6be37e80.jpeg,2026-08-14T14:35:22.524711+00:00
lidl,Lidl,discounter,100407549,"MAYBACH Grauer Burgunder 3-l-Bag-in-Box trocken, Weißwein 2025",MACH,bag_in_box,Bag-in-Box,3.0,1,False,11.49,EUR,gross,0.0,11.49,3.83,3.83,2.87,3.83,,False,True,still,weiss,trocken,,2025,Deutschland,Pfalz,,Kategorien/Weinwelt/Weinart/Weißwein,bag in box,https://www.lidl.de/p/maybach-grauer-burgunder-3-l-bag-in-box-trocken-weisswein-2025/p100407549,https://www.lidl.de/assets/gcp50d16bca28ba4854ac37b2e0dbc023cc.jpg,2026-08-14T14:35:22.525233+00:00
lidl,Lidl,discounter,100407539,"BREE Riesling 3-l-Bag-in-Box feinherb, Weißwein 2025",BREE,bag_in_box,Bag-in-Box,3.0,1,False,11.99,EUR,gross,0.0,11.99,4.0,4.0,3.0,4.0,,False,True,still,weiss,halbtrocken,,2025,Deutschland,Pfalz,Riesling,Kategorien/Weinwelt/Weinart/Weißwein,bag in box,https://www.lidl.de/p/bree-riesling-3-l-bag-in-box-feinherb-weisswein-2025/p100407539,https://www.lidl.de/assets/gcp17e14876201846fcb50e559286cea958.jpg,2026-08-14T14:35:22.525630+00:00
lidl,Lidl,discounter,100384322,"Primitivo Puglia IGT trocken 3-l-Bag-in-Box, Rotwein",DUMM,bag_in_box,Bag-in-Box,3.0,1,False,7.49,EUR,gross,0.0,7.49,2.5,2.5,1.88,2.5,,False,True,still,rot,trocken,,,Italien,Apulien,Primitivo,Kategorien/Weinwelt/Weinart/Rotwein,bag in box,https://www.lidl.de/p/primitivo-puglia-igt-trocken-3-l-bag-in-box-rotwein/p100384322,https://www.lidl.de/assets/gcp15b922d6b7824e648f7af5910b696799.jpg,2026-08-14T14:35:22.526002+00:00
lidl,Lidl,discounter,100407548,"BREE Pinot Noir Rosé 3-l-Bag-in-Box feinherb, Roséwein 2025",BREE,bag_in_box,Bag-in-Box,3.0,1,False,12.99,EUR,gross,0.0,12.99,4.33,4.33,3.25,4.33,,False,True,still,rose,halbtrocken,,2025,Deutschland,Baden,Pinot Noir,Kategorien/Weinwelt/Weinart/Roséwein,bag in box,https://www.lidl.de/p/bree-pinot-noir-rose-3-l-bag-in-box-feinherb-rosewein-2025/p100407548,https://www.lidl.de/assets/gcpb05e325e116048bfbd07bdd47c74d105.jpg,2026-08-14T14:35:22.526508+00:00
lidl,Lidl,discounter,100393423,"CIMAROSA Sauvignon Blanc Marlborough 3-l-Bag-in-Box trocken, Weißwein 2025",CIMA,bag_in_box,Bag-in-Box,3.0,1,False,17.99,EUR,gross,0.0,17.99,6.0,6.0,4.5,6.0,,False,True,still,weiss,trocken,,2025,Neuseeland,,Sauvignon Blanc,Kategorien/Weinwelt/Weinart/Weißwein,bag in box,https://www.lidl.de/p/cimarosa-sauvignon-blanc-marlborough-3-l-bag-in-box-trocken-weisswein-2025/p100393423,https://www.lidl.de/assets/gcp7722e6f3907a4dff8c9b3807709847a3.jpg,2026-08-14T14:35:22.526905+00:00
lidl,Lidl,discounter,100392385,"CIMAROSA Chenin Blanc Western Cape 3-l-Bag-in-Box trocken, Weißwein 2025",CIMA,bag_in_box,Bag-in-Box,3.0,1,False,11.99,EUR,gross,0.0,11.99,4.0,4.0,3.0,4.0,,False,True,still,weiss,trocken,,2025,Südafrika,,Chenin Blanc,Kategorien/Weinwelt/Weinart/Rotwein,bag in box,https://www.lidl.de/p/cimarosa-chenin-blanc-western-cape-3-l-bag-in-box-trocken-weisswein-2025/p100392385,https://www.lidl.de/assets/gcpea2e0a40db3746bda43d729a213dab51.jpg,2026-08-14T14:35:22.527439+00:00
lidl,Lidl,discounter,100393189,"KÄFER Pinot Grigio delle Venezie DOP 3-l-Bag-in-Box trocken, Weißwein 2025",KÄFE,bag_in_box,Bag-in-Box,3.0,1,False,12.99,EUR,gross,0.0,12.99,4.33,4.33,3.25,4.33,,False,True,still,weiss,trocken,,2025,Italien,Venetien,Pinot Grigio,Kategorien/Weinwelt/Weinart/Weißwein,bag in box,https://www.lidl.de/p/kaefer-pinot-grigio-delle-venezie-dop-3-l-bag-in-box-trocken-weisswein-2025/p100393189,https://www.lidl.de/assets/gcp035423653def464c97d8ad27d61ae96f.jpg,2026-08-14T14:35:22.527965+00:00
lidl,Lidl,discounter,100393610,"MARKGRÄFLER WINZER Gutedel QbA trocken 3-l-Bag-in-Box, Weißwein 2024",MGW,bag_in_box,Bag-in-Box,3.0,1,False,13.99,EUR,gross,0.0,13.99,4.66,4.66,3.5,4.66,,False,True,still,weiss,trocken,,2024,Deutschland,Baden,Gutedel,Kategorien/Weinwelt/Weinart/Rotwein,bag in box,https://www.lidl.de/p/markgraefler-winzer-gutedel-qba-trocken-3-l-bag-in-box-weisswein-2024/p100393610,https://www.lidl.de/assets/gcpbe836c4a3d934e3998ccd8f4eeb25b40.jpg,2026-08-14T14:35:22.528445+00:00
lidl,Lidl,discounter,100407511,"MAYBACH Weisser Burgunder 3-l-Bag-in-Box trocken, Weißwein 2025",MACH,bag_in_box,Bag-in-Box,3.0,1,False,11.49,EUR,gross,0.0,11.49,3.83,3.83,2.87,3.83,,False,True,still,weiss,trocken,,2025,Deutschland,Mosel,,Kategorien/Weinwelt/Weinart/Weißwein,bag in box,https://www.lidl.de/p/maybach-weisser-burgunder-3-l-bag-in-box-trocken-weisswein-2025/p100407511,https://www.lidl.de/assets/gcp3b91132b7d5e466f8802518ff23fa1ab.jpg,2026-08-14T14:35:22.529789+00:00
lidl,Lidl,discounter,100364696,"Silvaner Kabinett Bocksbeutel Franken QbA trocken, Weißwein 2024",DUMM,glass,Glasflasche,0.75,1,False,3.79,EUR,gross,0.0,3.79,5.05,5.05,3.79,5.05,,False,True,still,weiss,trocken,,2024,Deutschland,Franken,Silvaner,Kategorien/Weinwelt/Weinart/Weißwein,"beutel, bocksbeutel",https://www.lidl.de/p/silvaner-kabinett-bocksbeutel-franken-qba-trocken-weisswein-2024/p100364696,https://www.lidl.de/assets/gcp48bfb4c7d81746d78d12a4c811526ba6.jpeg,2026-08-14T14:35:22.530233+00:00
lidl,Lidl,discounter,100407532,"MERTES Liebfraumilch 3-l-Bag-in-Box lieblich, Weißwein 2025",MERS,bag_in_box,Bag-in-Box,3.0,1,False,8.99,EUR,gross,0.0,8.99,3.0,3.0,2.25,3.0,,False,True,still,weiss,lieblich,,2025,Deutschland,Rheinhessen,,Kategorien/Weinwelt/Weinart/Zwischenerzeugnis Weiß,bag in box,https://www.lidl.de/p/mertes-liebfraumilch-3-l-bag-in-box-lieblich-weisswein-2025/p100407532,https://www.lidl.de/assets/gcp1518e301f7734176913ae8bb06543c47.jpg,2026-08-14T14:35:22.530746+00:00
lidl,Lidl,discounter,100338226,"Cigar Box Cabernet Sauvignon Chile Valle Maipo DO trocken, Rotwein 2023",DUMM,glass,Glasflasche,0.75,1,False,7.49,EUR,gross,0.0,7.49,9.99,9.99,7.49,9.99,,False,True,still,rot,trocken,,2023,Chile,,Cabernet Sauvignon,Kategorien/Weinwelt/Weinart/Rotwein,,https://www.lidl.de/p/cigar-box-cabernet-sauvignon-chile-valle-maipo-do-trocken-rotwein-2023/p100338226,https://www.lidl.de/assets/gcpc85910715876405c984e07bcbad35078.jpeg,2026-08-14T14:35:22.531134+00:00
lidl,Lidl,discounter,100392285,"SCHAUBECK 1272 Weißburgunder mit Muskateller feinherb, Weißwein 2025",SCCK,unknown,unbekannt,0.75,1,False,3.99,EUR,gross,,,5.32,,3.99,5.32,,False,True,still,weiss,halbtrocken,,2025,Deutschland,,Weißburgunder,Kategorien/Weinwelt/Weinart/Weißwein,,https://www.lidl.de/p/schaubeck-1272-weissburgunder-mit-muskateller-feinherb-weisswein-2025/p100392285,https://www.lidl.de/assets/gcp48beaf04311643ad8d7729b0f1952373.jpg,2026-08-14T14:35:22.546137+00:00
lidl,Lidl,discounter,100408001,"Riesling mit Grauburgunder feinherb, Weißwein 2024",DUMM,glass,Glasflasche,0.75,1,False,3.79,EUR,gross,0.0,3.79,5.05,5.05,3.79,5.05,,False,True,still,weiss,halbtrocken,,2024,Deutschland,,"Riesling, Grauburgunder",Kategorien/Weinwelt/Weinart/Weißwein,,https://www.lidl.de/p/riesling-mit-grauburgunder-feinherb-weisswein-2024/p100408001,https://www.lidl.de/assets/gcp1a92a8606e1942f1abd84ca75ae578ef.jpg,2026-08-14T14:35:22.546901+00:00
lidl,Lidl,discounter,100238743,"Rheingau Riesling QbA trocken, Weißwein 2024",DUMM,unknown,unbekannt,0.75,1,False,3.29,EUR,gross,,,4.39,,3.29,4.39,,False,True,still,weiss,trocken,,2024,Deutschland,Rheingau,Riesling,Kategorien/Weinwelt/Weinart/Weißwein,,https://www.lidl.de/p/rheingau-riesling-qba-trocken-weisswein-2024/p100238743,https://www.lidl.de/assets/gcp9f4b9db1a139400781bc08f5bb839342.jpg,2026-08-14T14:35:22.547672+00:00
lidl,Lidl,discounter,100299776,"DEIDESHEIMER WEINMANUFAKTUR Forster Mariengarten Riesling Pfalz QbA trocken, Weißwein 2024",DEWI,unknown,unbekannt,0.75,1,False,4.99,EUR,gross,,,6.65,,4.99,6.65,,False,True,still,weiss,trocken,,2024,Deutschland,Pfalz,Riesling,Kategorien/Weinwelt/Weinart/Weißwein,,https://www.lidl.de/p/deidesheimer-weinmanufaktur-forster-mariengarten-riesling-pfalz-qba-trocken-weisswein-2024/p100299776,https://www.lidl.de/assets/gcpab7426c434bd403e8541f4e56c2bace1.jpg,2026-08-14T14:35:22.548297+00:00
lidl,Lidl,discounter,100359201,"Grüner Veltliner Reserve Niederösterreich trocken, Weißwein 2025",DUMM,glass,Glasflasche,0.75,1,False,3.79,EUR,gross,0.0,3.79,5.05,5.05,3.79,5.05,,False,True,still,weiss,trocken,,2025,Österreich,,Grüner Veltliner,Kategorien/Weinwelt/Weinart/Weißwein,,https://www.lidl.de/p/gruener-veltliner-reserve-niederoesterreich-trocken-weisswein-2025/p100359201,https://www.lidl.de/assets/gcpd954973f261e4a8ea7eee0075fcc9e84.jpg,2026-08-14T14:35:22.548984+00:00
lidl,Lidl,discounter,100012176,"Junge Winzer Weißburgunder QbA trocken, Weißwein 2025",JUWI,glass,Glasflasche,0.75,1,False,5.99,EUR,gross,0.0,5.99,7.99,7.99,5.99,7.99,,False,True,still,weiss,trocken,,2025,Deutschland,Baden,Weißburgunder,Kategorien/Weinwelt/Weinart/Weißwein,,https://www.lidl.de/p/junge-winzer-weissburgunder-qba-trocken-weisswein-2025/p100012176,https://www.lidl.de/assets/gcp5655fabaa42b42e8880c07c571e377ec.jpg,2026-08-14T14:35:22.549790+00:00
lidl,Lidl,discounter,100356922,"Stellenbosch Handcrafted Cabernet Sauvignon Merlot trocken, Rotwein 2024",DUMM,glass,Glasflasche,0.75,1,False,7.77,EUR,gross,0.0,7.77,10.36,10.36,7.77,10.36,,False,True,still,rot,trocken,,2024,Südafrika,,"Cabernet Sauvignon, Merlot",Kategorien/Weinwelt/Weinart/Rotwein,,https://www.lidl.de/p/stellenbosch-handcrafted-cabernet-sauvignon-merlot-trocken-rotwein-2024/p100356922,https://www.lidl.de/assets/gcp1651c204a5f94701ad69a030e4692a05.jpeg,2026-08-14T14:35:22.550255+00:00
lidl,Lidl,discounter,100407333,"WEINGUT VON OTHEGRAVEN Riesling Kabinett VDP.Gutswein feinherb, Weißwein 2024",WVOG,unknown,unbekannt,0.75,1,False,12.5,EUR,gross,,,16.67,,12.5,16.67,,False,True,still,weiss,halbtrocken,,2024,Deutschland,Mosel,Riesling,Kategorien/Weinwelt/Weinart/Weißwein,,https://www.lidl.de/p/weingut-von-othegraven-riesling-kabinett-vdp-gutswein-feinherb-weisswein-2024/p100407333,https://www.lidl.de/assets/gcp76b5973b40984bc490786ddd720de2b0.jpg,2026-08-14T14:35:22.551100+00:00
lidl,Lidl,discounter,100196590,"ERBEN Auslese edelsüß, Weißwein 2025",ERBE,glass,Glasflasche,0.75,1,False,4.99,EUR,gross,0.0,4.99,6.65,6.65,4.99,6.65,,False,True,still,weiss,suess,,2025,Deutschland,Rheinhessen,,Kategorien/Weinwelt/Weinart/Weißwein,,https://www.lidl.de/p/erben-auslese-edelsuess-weisswein-2025/p100196590,https://www.lidl.de/assets/gcp66dc34f4f630454192dfb7dc5d2104f0.jpg,2026-08-14T14:35:22.551823+00:00
lidl,Lidl,discounter,100339492,"Silvaner Rheinhessen QbA trocken, Weißwein 2024",DUMM,glass,Glasflasche,0.75,1,False,2.49,EUR,gross,0.0,2.49,3.32,3.32,2.49,3.32,,False,True,still,weiss,trocken,,2024,Deutschland,Rheinhessen,Silvaner,Kategorien/Weinwelt/Weinart/Weißwein,,https://www.lidl.de/p/silvaner-rheinhessen-qba-trocken-weisswein-2024/p100339492,https://www.lidl.de/assets/gcp0c58b07e1f6a462f9c7bed5f848df963.jpg,2026-08-14T14:35:22.552546+00:00
lidl,Lidl,discounter,100406942,ALLINI Weinbergspfirsich Secco,ALIN,glass,Glasflasche,0.75,1,False,1.49,EUR,gross,0.0,1.49,1.99,1.99,1.49,1.99,,False,True,sparkling,,trocken,,,,,,"Kategorien/Weinwelt/Weinart/Champagner, Sekt & Secco",,https://www.lidl.de/p/allini-weinbergspfirsich-secco/p100406942,https://www.lidl.de/assets/gcp148c3073d9d8431dbb2b9369010c0931.jpg,2026-08-14T14:35:22.553081+00:00
lidl,Lidl,discounter,100398479,"CHÂTEAU MALAUSANNE Cuvée Tradition AOC trocken, Rotwein 2023",ALAU,unknown,unbekannt,0.75,1,False,6.99,EUR,gross,,,9.32,,6.99,9.32,,False,True,still,rot,trocken,,2023,Frankreich,Bordeaux,,Kategorien/Weinwelt/Weinart/Rotwein,,https://www.lidl.de/p/chateau-malausanne-cuvee-tradition-aoc-trocken-rotwein-2023/p100398479,https://www.lidl.de/assets/gcpe8d719f14d67450d9cf8dd9fc4037f6e.jpg,2026-08-14T14:35:22.553723+00:00
lidl,Lidl,discounter,100393188,"MAYBACH Riesling QbA trocken, Weißwein 2025",MACH,unknown,unbekannt,0.75,1,False,4.99,EUR,gross,,,6.65,,4.99,6.65,,False,True,still,weiss,trocken,,2025,Deutschland,,Riesling,Kategorien/Weinwelt/Weinart/Rotwein,,https://www.lidl.de/p/maybach-riesling-qba-trocken-weisswein-2025/p100393188,https://www.lidl.de/assets/gcpe0633b3b262f4b7fbdf15b7f098a4595.jpg,2026-08-14T14:35:22.554214+00:00
lidl,Lidl,discounter,100396949,"RAINER BAUER Riesling Weißburgunder halbtrocken, Weißwein 2024",BAUE,unknown,unbekannt,0.75,1,False,6.29,EUR,gross,,,8.39,,6.29,8.39,,False,True,still,weiss,halbtrocken,,2024,Deutschland,,"Riesling, Weißburgunder",Kategorien/Weinwelt/Weinart/Rotwein,,https://www.lidl.de/p/rainer-bauer-riesling-weissburgunder-halbtrocken-weisswein-2024/p100396949,https://www.lidl.de/assets/gcp4e5a83eba8d34568a55df5bc592fde1d.jpg,2026-08-14T14:35:22.554660+00:00
lidl,Lidl,discounter,100354594,"Weißburgunder Rheinhessen QbA trocken, Weißwein 2024",DUMM,unknown,unbekannt,0.75,1,False,1.99,EUR,gross,,,2.65,,1.99,2.65,,False,True,still,weiss,trocken,,2024,Deutschland,Rheinhessen,Weißburgunder,Kategorien/Weinwelt/Weinart/Weißwein,,https://www.lidl.de/p/weissburgunder-rheinhessen-qba-trocken-weisswein-2024/p100354594,https://www.lidl.de/assets/gcpe51de59ac89d4d2f9a5052f163a2ebfb.jpg,2026-08-14T14:35:22.555208+00:00
lidl,Lidl,discounter,100385222,"Zweigelt Cuvée BA Burgenland trocken, Rotwein 2023",DUMM,glass,Glasflasche,0.75,1,False,3.49,EUR,gross,0.0,3.49,4.65,4.65,3.49,4.65,,False,True,still,rot,trocken,,2023,,,Zweigelt,Kategorien/Weinwelt/Weinart/Rotwein,,https://www.lidl.de/p/zweigelt-cuvee-ba-burgenland-trocken-rotwein-2023/p100385222,https://www.lidl.de/assets/gcpb3f143d4d76541b29e9c0e29fb55ba7c.jpg,2026-08-14T14:35:22.555835+00:00
lidl,Lidl,discounter,100262321,"MARKGRÄFLER WINZER Spätburgunder Weißherbst QbA feinherb, Literflasche, Roséwein 2024",MGW,glass,Glasflasche,1.0,1,False,5.99,EUR,gross,0.0,5.99,5.99,5.99,4.49,5.99,,False,True,still,rose,halbtrocken,,2024,Deutschland,Baden,Spätburgunder,Kategorien/Weinwelt/Weinart/Roséwein,,https://www.lidl.de/p/markgraefler-winzer-spaetburgunder-weissherbst-qba-feinherb-literflasche-rosewein-2024/p100262321,https://www.lidl.de/assets/gcpb15beedf74184ca1a659c64caa37ffb2.jpg,2026-08-14T14:35:22.556817+00:00
lidl,Lidl,discounter,100326451,"DEIDESHEIMER WEINMANUFAKTUR Riesling Sekt b.A. brut, Schaumwein",DEWI,glass,Glasflasche,0.75,1,False,9.99,EUR,gross,0.0,9.99,13.32,13.32,9.99,13.32,,False,True,sparkling,weiss,trocken,,,Deutschland,Pfalz,Riesling,"Kategorien/Weinwelt/Weinart/Champagner, Sekt & Secco",,https://www.lidl.de/p/deidesheimer-weinmanufaktur-riesling-sekt-b-a-brut-schaumwein/p100326451,https://www.lidl.de/assets/99ecfca70b0eb4b15fd42ca3feeb16c2.jpeg,2026-08-14T14:35:22.557315+00:00
lidl,Lidl,discounter,100262322,"MARKGRÄFLER WINZER Spätburgunder Rotwein QbA trocken, Literflasche, Rotwein 2024",MGW,glass,Glasflasche,1.0,1,False,5.99,EUR,gross,0.0,5.99,5.99,5.99,4.49,5.99,,False,True,still,rot,trocken,,2024,Deutschland,Baden,Spätburgunder,Kategorien/Weinwelt/Weinart/Rotwein,,https://www.lidl.de/p/markgraefler-winzer-spaetburgunder-rotwein-qba-trocken-literflasche-rotwein-2024/p100262322,https://www.lidl.de/assets/gcp3ed2efb405814a27abca5afedc76498a.jpeg,2026-08-14T14:35:22.557766+00:00
lidl,Lidl,discounter,100407390,"WEINGUT VON OTHEGRAVEN VO Riesling feinherb, Weißwein 2025",WVOG,glass,Glasflasche,0.75,1,False,9.9,EUR,gross,0.0,9.9,13.2,13.2,9.9,13.2,,False,True,still,weiss,halbtrocken,,2025,Deutschland,Mosel,Riesling,Kategorien/Weinwelt/Weinart/Weißwein,,https://www.lidl.de/p/weingut-von-othegraven-vo-riesling-feinherb-weisswein-2025/p100407390,https://www.lidl.de/assets/gcp4c9526f6cfc440679d17fc7253e18bfc.jpg,2026-08-14T14:35:22.558327+00:00
lidl,Lidl,discounter,100342454,"STAATSWEINGUT WEINSBERG Riesling VDP.Gutswein trocken, Weißwein 2024",STWE,glass,Glasflasche,0.75,1,False,7.9,EUR,gross,0.0,7.9,10.53,10.53,7.9,10.53,,False,True,still,weiss,trocken,,2024,Deutschland,Wurttemberg,Riesling,Kategorien/Weinwelt/Weinart/Weißwein,,https://www.lidl.de/p/staatsweingut-weinsberg-riesling-vdp-gutswein-trocken-weisswein-2024/p100342454,https://www.lidl.de/assets/gcp053f7d38ca4c4f6890f0c248c4f99544.jpeg,2026-08-14T14:35:22.558992+00:00
